Order ID,Return request date,ASIN,Merchant SKU,Item Name,Return quantity,Return Reason
111-4351669-0176229,03/14/25,B0BKTV99ZD,NDLA0FFMLO-AvatarPanelHoodie-L,Mad Engine Avatar The Last Airbender Panels Pull Over Hoodie Sweatshirt Black,1,AMZ-PG-APP-TOO-LARGE
111-1573178-4910600,03/14/25,B009B14SA2,ProgressiveFLO002,"Progressive Collection Flo Insurance Costume, One_Size",1,CR-UNWANTED_ITEM
111-5026381-1729827,03/14/25,B0C3MR9Z83,220759-DetectiveBLUEShirt1-4X,Costume Agent Blue & Detective Striped Long Sleeve T-Shirt Halloween Cosplay,1,CR-UNWANTED_ITEM
114-4916273-4568245,03/14/25,B07L5XQ8QN,Thing1-6-Union Suit-KIDS-5/6,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,AMZ-PG-APP-TOO-SMALL
112-9589333-4848224,03/14/25,B0CDMW4VBT,221016-BananaCostumeDeluxe-PLUS,Video Game Yellow Banana Peeled Halloween Costume for Mens and Womens Unisex Cosplay,1,CR-DEFECTIVE
111-2237903-9984202,03/14/25,B000HQAXJK,hulk003-XL,"Hulk Hogan ""hulkamania"" Sleeveless T-shirt Gold [Apparel] Size: X-Large",1,CR-DAMAGED_BY_CARRIER
111-2766475-3611455,03/14/25,B08KWKFJGB,220082-VioletChubSuit-ADULT,Violet Chub Suit Inflatable Halloween Costume (Adult),1,CR-UNWANTED_ITEM
114-9971764-4161026,03/14/25,B07ZL25QG1,TSM20002TV-WoodyBelt-M,"Toy Story Woody and Jessie Halloween Cosplay Costume Belt (Medium - 34"" - 38"") Brown",1,AMZ-PG-APP-TOO-SMALL
111-4860105-1993842,03/14/25,B09HJJNTGL,220079-SharkChubSuitBlue-YOUTH,"Costume Agent Shark Chub Suit Inflatable Adult Halloween (Youth, Blue)",1,AMZ-PG-APP-TOO-SMALL
112-5453704-9503418,03/14/25,B0DCQD6GNF,220832-OrangeDogCostume-10/12,Playful Colorful Dog Halloween Costume Cosplay Zip Up Suit with Hood for Boys and Girls,1,CR-MISSED_ESTIMATED_DELIVERY
114-6637073-7244230,03/14/25,B07ZL16QR9,TSM20002TV-WoodyBelt-S,"Toy Story Woody and Jessie Halloween Cosplay Costume Belt (Small - 29"" - 33"") Brown",1,AMZ-PG-APP-TOO-SMALL
114-6590824-3065047,03/14/25,B08KWMM3BL,Thing1-6-Union Suit-KIDS-14/16,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,AMZ-PG-APP-TOO-LARGE
114-7488741-2547465,03/14/25,B07L5WVZ4J,Thing1-6-Union Suit-KIDS-10/12,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-UNWANTED_ITEM
114-7488741-2547465,03/14/25,B07L5X8JPC,Thing1-6-Union Suit-KIDS-7/8,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-MISSED_ESTIMATED_DELIVERY
114-7488741-2547465,03/14/25,B08KWMM3BL,Thing1-6-Union Suit-KIDS-14/16,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-MISSED_ESTIMATED_DELIVERY
112-7576753-4540246,03/14/25,B01MTDXE5X,flintsweatbands,Flint Tropics Adult Unisex Semi-Pro Movie Jackie Moon Headband Wristbands Costume,1,CR-ORDERED_WRONG_ITEM
113-2457897-3838655,03/14/25,B08KWMM3BL,Thing1-6-Union Suit-KIDS-14/16,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,AMZ-PG-APP-TOO-SMALL
113-1489223-1909810,03/14/25,B00CTSCE1Y,powerrangers015blue-L,Power Rangers The Long Sleeve Ranger Costume Blue T-Shirt (Adult Large),1,AMZ-PG-APP-TOO-SMALL
114-4329204-3375461,03/14/25,B075Z63FS8,A9031-32-MinnieBodysuitSkirtSet-M,Mighty Fine Disney Minnie Mouse Bodysuit and Skirt Costume Set (Adult Medium),1,AMZ-PG-APP-TOO-SMALL
114-4410200-0957821,03/14/25,B07L5X8JPC,Thing1-6-Union Suit-KIDS-7/8,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,AMZ-PG-APP-TOO-LARGE
112-3482439-1447419,03/14/25,B07L5XQ8QN,Thing1-6-Union Suit-KIDS-5/6,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,AMZ-PG-APP-TOO-LARGE
114-3815866-5381859,03/14/25,B0CS88XN7X,DRSE0D7M-Thing2-Shirt-M,Dr Seuss Thing 1 and Thing 2 Adult Short Sleeves Red T-Shirt Tee,1,AMZ-PG-APP-TOO-LARGE
113-2167883-5977828,03/14/25,B00EUHOS16,drseusstankdressTHING2-XL,Dr. Seuss Thing 2 Juniors Red Tunic Tank Dress (Juniors X-Large),1,CR-MISSED_ESTIMATED_DELIVERY
114-7065443-4338610,03/14/25,B0BF7GQ9JV,220900-ManYellowHatCostume-L,Costume Agent Curious Monkey Man in The Yellow Hat Halloween Cosplay,1,CR-UNWANTED_ITEM
111-1020316-9333867,03/14/25,B09FYHH1Y8,220851-CruJones-XL,Costume Agent Crue Jones RAD Replica Long Sleeve Red Sublimation Jersey Halloween Cosplay,1,CR-ORDERED_WRONG_ITEM
112-0880240-0730626,03/14/25,B083QR49LF,204089-ModernLife-XL,Costume Agent 90's Modern Life Button Down Shirt Blue,1,AMZ-PG-APP-TOO-SMALL
113-8101672-7301059,03/14/25,B07BMD7NCZ,SecretStuffWaterBottle,Costume Agent Michael's Secret Stuff Office TV Show Halloween Cosplay Costume Prop Accessory,1,CR-DAMAGED_BY_FC
112-1340601-4641000,03/13/25,B00CP8M3MS,mm001Nblu-XL,"M&M'S Men T-Shirt, Blue, X-Large",1,AMZ-PG-APP-TOO-SMALL
112-1340601-4641000,03/13/25,B01J6J5EXS,mm003JRSyellow-XXL,"M&M's Chocolate Lover Candy T-Shirt for Women | Perfect for Christmas, Cosplay Events, Halloween & Themed Based Parties",1,AMZ-PG-APP-TOO-SMALL
111-6440899-0133804,03/13/25,B0CD87SCFQ,NDGR003-PinkLadiesJacket-XL,Mad Engine Grease Pink Ladies Costume Jacket 50s Outfit Halloween Cosplay for Womens,1,AMZ-PG-APP-TOO-LARGE
111-4215095-1691447,03/13/25,B000HQ6Q3C,hulk003-L,"Hulk Hogan ""hulkamania"" Sleeveless T-shirt Gold [Apparel] Size: Large",1,AMZ-PG-APP-TOO-LARGE
113-2090362-9160249,03/13/25,B07V5WWHK6,tmnt016-Mike-Mens-XS,"Teenage Mutant Ninja Turtles TMNT Mens Costume T-Shirt(Michelangelo,X-Small)",1,CR-UNWANTED_ITEM
112-2603406-1430649,03/13/25,B06XXMP1H9,YellowHulkGlasses,Hulk Hogan Retro Costume Sunglasses-Yellow,1,CR-DEFECTIVE
112-8587968-9901832,03/13/25,B0BF76XRPW,220900-ManYellowHatCostume-XL,Costume Agent Curious Monkey Man in The Yellow Hat Halloween Cosplay,1,CR-UNWANTED_ITEM
112-2550674-9032261,03/13/25,B001GMZ3K8,batmancoin,BATMAN The Dark Knight Harvey Dent Two Face Coin 2-face,1,CR-DEFECTIVE
113-2711312-2444208,03/13/25,B01LBRLI7Y,220660gxs,Magical Mermaid Green Sparkle Tail Deluxe Costume (XS),1,CR-QUALITY_UNACCEPTABLE
111-4506298-2461038,03/13/25,B01J6J5AH8,mm003JRSgreen-M,"M&M's Chocolate Lover Candy T-Shirt for Women | Perfect for Christmas, Cosplay Events, Halloween & Themed Based Parties",1,AMZ-PG-APP-TOO-SMALL
113-5456748-4524203,03/13/25,B00D6OY62U,tmnt043-S,Teenage Mutant Ninja Turtles Ninjas are Awesome Juniors Black T-Shirt (Juniors Small),1,AMZ-PG-APP-TOO-LARGE
113-7926608-2484266,03/13/25,B07FK2LT7J,nwo003-XL,Costume Agent NWO New World Order Red Ink Adult Black T-Shirt (X-Large),1,CR-UNWANTED_ITEM
114-1220233-6468268,03/13/25,B07L5XQ8QN,Thing1-6-Union Suit-KIDS-5/6,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,AMZ-PG-APP-TOO-SMALL
111-4359311-8369867,03/13/25,B0BF7T8857,220900-ManYellowHatCostume-S,Costume Agent Curious Monkey Man in The Yellow Hat Halloween Cosplay,1,AMZ-PG-BAD-DESC
111-0647851-8349022,03/13/25,B004TNCJGM,hangover014-L,Hangover The Alan Baby Bjorn with Graphic Human Tree Dark Khaki Adult Costume T-Shirt Tee (Large),1,CR-QUALITY_UNACCEPTABLE
111-0647851-8349022,03/13/25,B076MPSTQ1,1156-PartyLateWigGoatee,Costume Agent Adult Unisex Deluxe Party Late Wig and Beard Halloween Cosplay Accessory,1,CR-QUALITY_UNACCEPTABLE
113-1472704-8729830,03/13/25,B08KWMM3BL,Thing1-6-Union Suit-KIDS-14/16,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-UNWANTED_ITEM
111-2699459-8172230,03/13/25,B0DJMZ575L,103075-CowgirlToyHat-ADULT,Sheriff Cowgirl Hat Adult Halloween Costume Cosplay Accessories - One Size (Cowgirl),1,CR-UNWANTED_ITEM
111-2053994-7056214,03/13/25,B07TTV77H3,DSTS26NGS-JessieJuniorsTshirt-3X,Disney I am Jessie Toy Story Juniors' Costume T-Shirt (3X-Large),1,CR-ORDERED_WRONG_ITEM
111-5599226-9754637,03/13/25,B0DJMZ575L,103075-CowgirlToyHat-ADULT,Sheriff Cowgirl Hat Adult Halloween Costume Cosplay Accessories - One Size (Cowgirl),1,CR-ORDERED_WRONG_ITEM
111-2699459-8172230,03/13/25,B0DJMZ575L,103075-CowgirlToyHat-ADULT,Sheriff Cowgirl Hat Adult Halloween Costume Cosplay Accessories - One Size (Cowgirl),1,CR-EXTRA_ITEM
111-0647851-8349022,03/13/25,B076MPSTQ1,1156-PartyLateWigGoatee,Costume Agent Adult Unisex Deluxe Party Late Wig and Beard Halloween Cosplay Accessory,1,CR-ORDERED_WRONG_ITEM
111-0647851-8349022,03/13/25,B004TNCJGM,hangover014-L,Hangover The Alan Baby Bjorn with Graphic Human Tree Dark Khaki Adult Costume T-Shirt Tee (Large),1,AMZ-PG-APP-TOO-LARGE
112-4192070-9576238,03/13/25,B07L5WVZ4J,Thing1-6-Union Suit-KIDS-10/12,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,2,DID_NOT_LIKE_FABRIC
113-6299959-0484208,03/13/25,B0B94QXCN3,DazedConfusedTedNugent-Shirt-L,Costume Agent Dazed Confused David Halloween T-Shirt White,1,AMZ-PG-APP-TOO-LARGE
114-3300529-8709030,03/13/25,B0BJ31VHG9,220929-LucyDressKids-7-8,"Lucy Comic Strip Good Grief Halloween Costume Cosplay Kids Children Blue Dress (Blue, 7 to 8 Years",1,CR-UNWANTED_ITEM
112-1070927-2028233,03/13/25,B08KWMM3BL,Thing1-6-Union Suit-KIDS-14/16,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-MISSED_ESTIMATED_DELIVERY
112-4337316-3457064,03/13/25,B07V4NY7Y5,204074-QuaggyGiggityShirt-M,Adult Halloween Costume Quaggy Giggity Button Down Shirt Red,1,AMZ-PG-APP-TOO-SMALL
112-6073681-4571434,03/13/25,B09JCN1J6P,dodgeball003N-M,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (Medium),1,CR-UNWANTED_ITEM
112-6073681-4571434,03/13/25,B09JCNZB6H,dodgeball003N-L,Dodgeball Average Joe's Adult Yellow Jersey Costume Set (Large),1,CR-UNWANTED_ITEM
114-0248309-7385053,03/13/25,B0CD86PDNB,NDGR003-PinkLadiesJacket-L,Mad Engine Grease Pink Ladies Costume Jacket 50s Outfit Halloween Cosplay for Womens,1,AMZ-PG-APP-STYLE
113-4605301-9368231,03/13/25,B00E5MZZ3G,sbb015-XXL,Saved By The Bell Kelly Kapowski Bayside Off The Shoulder Gray Juniors/Ladies Sweatshirt,1,AMZ-PG-APP-TOO-LARGE
113-0301186-4545071,03/12/25,B0BGYMGCP9,220927-BLK-L,Barney The Legendary Pajama Suit Four Pieces Silk PJ Halloween Costume Cosplay,1,CR-DAMAGED_BY_FC
113-1228847-6793864,03/12/25,B0DQLMVTL2,SJTS0ECMNK-SimpsonsCharPants-M,The Simpsons Characters All Together Now Lounge Pants Unisex Adult Multicolor,1,CR-UNWANTED_ITEM
113-1880433-0653814,03/12/25,B08KRH2YRS,220786-LT-DumbDumber-BLUE-M,Costume Agent Dumb and Dumber Tuxedo Halloween Costume Cosplay - Movie Costumes - 70s Tuxedo - Blue - Medium - Dumb & Dumber Tuxedo - Women & Mens Costume,1,AMZ-PG-APP-TOO-SMALL
111-7565907-6425823,03/12/25,B0041T392C,alsunny021-M,"Ripple Junction Always Sunny in Philadelphia Gruesome Twosome Charlie & Frank Adult T-Shirt (as1, Alpha, s, Regular, Medium) Yellow",1,AMZ-PG-APP-TOO-LARGE
112-4776430-7919416,03/12/25,B0CG2H2WTQ,103059-TurkeyHatGlasses,Costume Agent Turkey Head Mask and Glasses Set from Sitcom Thanksgiving Funny Bird Animal Halloween Costume Accessory Cosplay,1,AMZ-PG-APP-STYLE
114-0073070-7671417,03/12/25,B003334C7I,eastbound011-S,Eastbound Atlanta #55 Kenny Powers Baseball Jersey White,1,AMZ-PG-APP-STYLE
111-8492039-2009824,03/12/25,B01H4BDMDO,puddinchoker,Bioworld Suicide Squad Harley Quinn Puddin Replica Choker,1,AMZ-PG-WJ-TOO-SMALL
112-1163187-3317047,03/12/25,B07ZL16QR9,TSM20002TV-WoodyBelt-S,"Toy Story Woody and Jessie Halloween Cosplay Costume Belt (Small - 29"" - 33"") Brown",1,AMZ-PG-APP-TOO-SMALL
113-6562337-8877804,03/12/25,B0C2VYSVZQ,PR-BoysLS-Shirt-Yellow-M,"Mighty Morphin Power Rangers Boys Youth Halloween Costume Long Sleeve T-Shirt Tee (Yellow, Medium)",1,AMZ-PG-BAD-DESC
113-8468685-6939420,03/12/25,B009EGAE3O,workaholicscostume001,Workaholics Adult Unisex TV Show Official Bear Halloween Cosplay Costume Coat,1,AMZ-PG-APP-STYLE
114-0738342-0190602,03/12/25,B07BS56QSQ,hulk001N-XXL,Costume Agent Yellow Hulk Hogan T-Shirt for Men & Women,1,AMZ-PG-APP-TOO-LARGE
113-8579161-3880210,03/12/25,B0CL5CQ23X,220916-FlintTropics-KIDS-7/8,Jackie Moon 33 Basketball Jersey Flint Tropics Kids Complete Set Halloween Costume Cosplay (7/8),1,CR-DEFECTIVE
112-8699551-9792211,03/12/25,B09CQ8YRV8,220813-CluesShirtKIDS-GREEN-2T,Costume Agent Kids Youth Toddler Blue's Detective Dog Character Halloween Cosplay Shirt,1,AMZ-PG-BAD-DESC
113-7013440-7444253,03/12/25,B07FXWHFQQ,DSTS26LGS-BuzzLightyearJuniotsTshirt-S,Disney Pixar Buzz Lightyear Costume Juniors T-Shirt (Small) White,1,AMZ-PG-APP-TOO-LARGE
111-9804071-4521818,03/12/25,B09H8RPM19,220846-BoxingRobeKids-Red,"Costume Agent Boxing Robe and Shorts Halloween Costume Cosplay for Kids Satin Boxer Cloak (Red, Blank (Not Printed))",1,CR-DAMAGED_BY_FC
111-9804071-4521818,03/12/25,B09H8RPM19,220846-BoxingRobeKids-Red,"Costume Agent Boxing Robe and Shorts Halloween Costume Cosplay for Kids Satin Boxer Cloak (Red, Blank (Not Printed))",1,CR-UNWANTED_ITEM
111-7838258-4228265,03/12/25,B0CDN3VLW7,221030-CampWalden-Shirt-2XL,"Costume Agent Walden Summer Camp Parent Movie Unisex Adult Halloween Costume Cosplay White, XX-Large",1,AMZ-PG-APP-TOO-LARGE
111-0870960-3774607,03/12/25,B07JPYWS8Q,RickMortyPajamaSet-JCITV-S,Rick and Morty Spaceship Black Pajama Short and Top Set (Small),1,AMZ-PG-APP-TOO-SMALL
111-5350423-1491412,03/12/25,B07HPD9V7Q,ultimatewarriorbandSet,Costume Agent Unisex Ultimate Warrior Wrestler Halloween Cosplay Costume Wristband & Armbands,1,AMZ-PG-APP-TOO-SMALL
114-5598687-8745068,03/12/25,B07VBGTFPW,waldocostumeDELUXE-4XL,"Where's Waldo Longe Sleeve Shirt, Glasses, and Hat DELUXE Cosplay Halloween Costume Set",1,AMZ-PG-APP-TOO-LARGE
112-8411374-9415420,03/12/25,B0BBXW2ZCT,220929-LucyDressAdult-L,Costume Agent Lucy Comic Strip Good Grief Adult Halloween Costume Cosplay Blue Dress,1,DID_NOT_LIKE_COLOR
111-1734318-9200209,03/12/25,B08KRGX9LT,220786-LT-DumbDumber-BLUE-S,Costume Agent Dumb and Dumber Tuxedo Halloween Costume Cosplay - Movie Costumes - 70s Tuxedo - Blue - Small - Dumb & Dumber Tuxedo - Women & Mens Costume,1,AMZ-PG-APP-TOO-SMALL
111-1822070-3781828,03/12/25,B07L5WVZ4J,Thing1-6-Union Suit-KIDS-10/12,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-SWITCHEROO
111-1836359-0646610,03/12/25,B07WW94GVT,220080-SharkChubSuitPink-Adult,"Costume Agent Shark Chub Suit Inflatable Adult Halloween Costume (Adult, Pink)",1,CR-FOUND_BETTER_PRICE
114-7366781-9993833,03/12/25,B08KWKFJGB,220082-VioletChubSuit-ADULT,Violet Chub Suit Inflatable Halloween Costume (Adult),1,CR-UNWANTED_ITEM
114-7440896-8952224,03/12/25,B0B835YCSW,leagueoftheirowncostume-3X/4X,Costume Agent A League of Their Own Rockford Peaches Costume AAGPBL with Red Hat & Belt Halloween Cosplay,1,AMZ-PG-BAD-DESC
111-0004308-3124210,03/12/25,B0CHN6FB7K,PXES02-YellowstoneBrownShirt-L,Yellowstone Ranch Button Up Long Sleeve Work Shirt Halloween Costume Cosplay (Large) Brown,1,AMZ-PG-APP-TOO-LARGE
112-9752124-0250655,03/12/25,B008XJ88SG,karatekidcobrakaidlxcostumetXL-Deluxe-XL,Karate Kid The DELUXE Cobra Kai Mens Replica Gi Costume (X-Large),1,CR-SWITCHEROO
113-0272977-7127419,03/12/25,B012EEEKLY,germanhat001-green,Costume Agent German Alpine Bavarian Oktoberfest Costume Hat with Feather - Green - German Hat For Men & Women - Bavarian Hat for Lederhosen,1,CR-DEFECTIVE
114-1715306-3929827,03/12/25,B0CD86ZX8Z,NDGR003-PinkLadiesJacket-S,Mad Engine Grease Pink Ladies Costume Jacket 50s Outfit Halloween Cosplay for Womens,1,CR-UNWANTED_ITEM
111-1359535-1755408,03/11/25,B00FI3OPBE,bigl032-XXL,Costume Agent Lebowski Jeffrey The Dude Zip Up Costume Cardigan Sweater Halloween Cosplay Tan,1,CR-UNWANTED_ITEM
111-1359535-1755408,03/11/25,B01JGYNNYU,biglpants001-L,Costume Agent The Dude Lebowski Movie Character Pajama Pants Halloween Costume Cosplay Multicolor,1,CR-UNWANTED_ITEM
112-1072299-8686626,03/11/25,B000FI4RN8,pedro009-M,Napoleon Dynamite Tina You Fat Lard T-Shirt Blue,1,AMZ-PG-BAD-DESC
111-9105368-4198648,03/11/25,B01LBRL97I,100576BROWN-S,Costume Agent Pirate Boots Adventure Footwear Halloween Costume Cosplay Accessory - Brown - Small - Pirate Carribean Pirate Boot Men - Men's Tall Boots - Mens Cosplay Boots,1,AMZ-PG-APP-TOO-SMALL
112-4349311-9562665,03/11/25,B075MJK7LK,220697-MENS-MimeCostumeSet-M,Costume Agent Men's Mime Costume Set with Makeup Kit - Medium - Mime Costume Adult Male - Mime Halloween Costumes for Adults Man - Mens Mime Halloween Costume Multicoloured,1,AMZ-PG-APP-TOO-SMALL
113-5318982-8951407,03/11/25,B0CL5G1925,Juno002N-M,Costume Agent Dancing Elk Condors Halloween Costume Cosplay Sweatshirt Hoodie | Medium Red,1,DID_NOT_LIKE_FABRIC
113-5318982-8951407,03/11/25,B07662GFKY,juno004-XXL,Costume Agent Juno Orange and White Pregnant Impersonation T-Shirt (Adult XX-Large),1,DID_NOT_LIKE_FABRIC
114-8256921-4505041,03/11/25,B008VVEG8M,powerrangerssweatshirtRed-XL,Power Rangers Red Hooded Costume Sweatshirt (Adult X-Large),1,AMZ-PG-APP-TOO-LARGE
114-7160204-2240259,03/11/25,B0767WWRTR,1158-WhiteFuManchuBeardWig,Adult Halloween White Fu Manchu Beard and Wig Costume Accessory,1,CR-UNWANTED_ITEM
112-3785742-2728259,03/11/25,B08LQX342F,PowerRangers-Green-SLShirt-2XL,"Power Rangers Green Costume T-Shirt(Green,XXL)",1,CR-QUALITY_UNACCEPTABLE
114-5397964-7450637,03/11/25,B014LRDKU4,incredhulk013-M,Marvel Incredible Hulk Sublimated Adult Long Sleeve Costume T-Shirt - Medium Multi,1,AMZ-PG-APP-TOO-LARGE
113-9927020-3011446,03/11/25,B014LRDGCG,incredhulk013-L,Marvel Incredible Hulk Sublimated Adult Long Sleeve Costume T-Shirt - Large Multi,1,AMZ-PG-APP-TOO-LARGE
112-2256752-6637864,03/11/25,B006MW9844,greenlantern008stripes-L,The Green Lantern DISTRESSED Logo With Striped Sleeves Kelly Green Adult T-shirt Tee (Adult Large),1,CR-DEFECTIVE
114-7600751-9173009,03/11/25,B0039GOICI,alsunny005-S,"It's Always Sunny in Philadelphia Paddy's Irish Pub Men's Pullover Hooded Sweatshirt, Small",1,AMZ-PG-BAD-DESC
112-4814831-9756245,03/11/25,B09HJJNTGL,220079-SharkChubSuitBlue-YOUTH,"Costume Agent Shark Chub Suit Inflatable Adult Halloween (Youth, Blue)",1,AMZ-PG-APP-TOO-SMALL
114-8718120-6253844,03/11/25,B0BF753NMP,220900-ManYellowHatCostume-M,Costume Agent Curious Monkey Man in The Yellow Hat Halloween Cosplay,1,CR-UNWANTED_ITEM
112-8447283-0149044,03/11/25,B0BM556HXB,NDSS0K5M-PineappleHousePants-XL,Mad Engine Spongebob Squarepants Pineapple House Lounge Pants - X-Large - Cartoon Pajama Pants - Christmas Pajama Pants - Funny PJ Pants,1,AMZ-PG-APP-TOO-SMALL
112-7091836-1561062,03/11/25,B09F11X73M,RWTM23CMNP-YodaFrogsPants-XL,Mad Engine Star Wars Baby Yoda and Frogs Pajamas Green Lounge Pants (X-Large),1,AMZ-PG-APP-TOO-SMALL
114-6082243-5078646,03/11/25,B000HQ6Q3C,hulk003-L,"Hulk Hogan ""hulkamania"" Sleeveless T-shirt Gold [Apparel] Size: Large",1,AMZ-PG-APP-TOO-LARGE
111-4495355-1386637,03/11/25,B07FDL126R,RetroWigHeadband-1191,Costume Agent Retro 80s Aerobics Instructor Deluxe Wig and Headband Costume Set,1,CR-MISSED_ESTIMATED_DELIVERY
112-3483462-5898620,03/11/25,B0CG2H2WTQ,103059-TurkeyHatGlasses,Costume Agent Turkey Head Mask and Glasses Set from Sitcom Thanksgiving Funny Bird Animal Halloween Costume Accessory Cosplay,1,DID_NOT_LIKE_FABRIC
114-8076885-0846669,03/11/25,B07YNZVV7G,BretHitmanSunglasses,Costume Agent Adult Unisex Bret Hitman Hart Wrestler Replica Wrap Around Halloween Sunglasses,1,CR-DEFECTIVE
114-0052741-0600253,03/11/25,B0CKJ653ZZ,220994-SheriffKidsShirt-2T,Costume Agent Sheriff Woody Cowboy Shirt Kids Children Halloween Costume Cosplay Yellow,1,CR-MISSING_PARTS
112-4907482-7039431,03/11/25,B07WV5QVY3,220078-SharkChubSuitYellow-Adult,"Costume Agent Shark Chub Suit Inflatable Adult Halloween Costume (Adult, Yellow)",1,CR-DEFECTIVE
114-3902967-9145028,03/11/25,B01LXLIFIC,wrestlingboots-Sred,Costume Agent Pro Wrestling Boots Super Hero Wrestler Halloween Cosplay,1,CR-QUALITY_UNACCEPTABLE
112-0315848-8079458,03/11/25,B07FL19PCT,hulkpantsN001-M,Costume Agent Red and Yellow Tie-Dye Wrestling Legging Tights Pants (Adult Medium),1,CR-UNWANTED_ITEM
113-9630468-3089857,03/11/25,B01LBRLC0W,100576BROWN-M,Costume Agent Pirate Boots Adventure Footwear Halloween Costume Cosplay Accessory - Brown - Medium - Pirate Carribean Pirate Boot Men - Men's Tall Boots - Mens Cosplay Boots,1,CR-UNWANTED_ITEM
112-9329336-6923426,03/11/25,B07L5XQ8QN,Thing1-6-Union Suit-KIDS-5/6,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-FOUND_BETTER_PRICE
113-8448633-8259466,03/11/25,B0CD85PW43,NDGR003-PinkLadiesJacket-4XL,Mad Engine Grease Pink Ladies Costume Jacket 50s Outfit Halloween Cosplay for Womens,1,AMZ-PG-APP-TOO-LARGE
111-2011403-8569032,03/11/25,B0B8FX7WMK,ChesterCheetosSuit-XL,"Cheetos Men's Chester Cheetah Fleece Costume Union Suit, Sun Orange/White, X-Large",1,CR-UNWANTED_ITEM
112-1299620-5223419,03/11/25,B07L5XQ8QN,Thing1-6-Union Suit-KIDS-5/6,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,AMZ-PG-APP-TOO-SMALL
113-1454635-5425010,03/11/25,B07L5XQ8QN,Thing1-6-Union Suit-KIDS-5/6,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,DID_NOT_LIKE_COLOR
111-9047462-2233859,03/11/25,B07L5X8JPC,Thing1-6-Union Suit-KIDS-7/8,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-MISSED_ESTIMATED_DELIVERY
112-3132286-0129810,03/11/25,B07L5YTD9W,Thing1-6-UnionSuit-ADULT-S,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Adult Costume,1,CR-MISSED_ESTIMATED_DELIVERY
113-2234772-0601805,03/11/25,B003EH5S3A,alsunny015-L,Always Sunny In Philadelphia Flip Cup Flipadelphia Heather Gray T-Shirt Tee,1,CR-UNWANTED_ITEM
114-9803449-2118621,03/11/25,B0CDN4DN7Q,221030-CampWalden-Shirt-S,Camp Walden Summer Camp Parent Movie Unisex Adult Halloween Costume Cosplay White,1,AMZ-PG-APP-TOO-LARGE
112-7633149-3454644,03/11/25,B0CJVLP6NQ,DSMN-BoysMonstersJacket-L,Monsters University Varsity Jacket Blue and White MU Logo Halloween Costume Cosplay,1,CR-DEFECTIVE
111-2612107-9025864,03/11/25,B07L5XQ8QN,Thing1-6-Union Suit-KIDS-5/6,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-MISSED_ESTIMATED_DELIVERY
112-2576627-8876218,03/11/25,B00CP8M6A2,mm001Nyel-XXL,M&M M&M's Candy Yellow Silly Character Face Adult T-Shirt (Adult XX-Large),1,AMZ-PG-APP-TOO-LARGE
114-1088963-6616217,03/11/25,B09RQ6THT3,thewarrior001-S-M,Costume Agent Warriors Vest and Bandana Set Halloween Movie Gang Cosplay (S/M),1,AMZ-PG-APP-STYLE
112-7820481-7725064,03/10/25,B008XJ88SG,karatekidcobrakaidlxcostumetXL-Deluxe-XL,Karate Kid The DELUXE Cobra Kai Mens Replica Gi Costume (X-Large),1,AMZ-PG-APP-STYLE
111-8999287-0989019,03/10/25,B014LRDHHA,incredhulk013-XXL,Marvel Incredible Hulk Sublimated Adult Long Sleeve Costume T-Shirt - XX-Large Multi,1,AMZ-PG-APP-STYLE
111-8999287-0989019,03/10/25,B014LRDIGU,incredhulk013-XXXL,Marvel Incredible Hulk Sublimated Adult Long Sleeve Costume T-Shirt - 3X-Large Multi,1,DID_NOT_LIKE_FABRIC
112-7344994-6625806,03/10/25,B07L5WVZ4J,Thing1-6-Union Suit-KIDS-10/12,MJC Dr Seuss Thing 1 & 2 Interchangeable Patches Kids Pajama Costume,1,CR-ORDERED_WRONG_ITEM
